datasetid,recordid,record_timestamp,commune,obs_gestion,section,geo_point_2d,nom_voie,mot_directeur,pole,tm,observations,code_insee,carte_velo,longueur_m,type,obs_type,revetement,eclairage,geometry_type,geometry_coordinates,geo_shape_type,geo_shape_coordinates_1,geo_shape_coordinates_2,geo_shape_coordinates_3
reseau-cyclable-et-vert,1ddd67aa4a68b6d561e6b9a2a5fcdd4830726dac,2021-10-06 00:01:14.899+02:00,L'Union,TM,,"(43.6525557898, 1.47408934776)",RTE D'ALBI,RD888,Nord,oui,,31561,Bande cyclable ou couloir bus,699,RC,bande cyclable,,,Point,"(1.47408934776, 43.6525557898)",MultiLineString,"[(1.476829543139932, 43.65469215856174), (1.476615964159739, 43.65459308678994), (1.476246008916207, 43.65449472056249), (1.475600058937611, 43.654288290429754), (1.475373516378272, 43.654184385991094), (1.475091116248548, 43.6539788238527), (1.474949649563444, 43.653849074933134), (1.474136810485819, 43.65283810731241), (1.473973085887787, 43.65262587586413), (1.4736159525304031, 43.65218226368298), (1.473479020646148, 43.652009970920055), (1.473216616234222, 43.651684397353755), (1.4728370106293571, 43.65117343616451), (1.472564090540069, 43.65076452253638), (1.472358450983271, 43.650478171369706), (1.4718382626763962, 43.649778800318)]",,
reseau-cyclable-et-vert,7e832a6f5c960a47df10b126370819e524d15c6d,2021-10-06 00:01:14.899+02:00,Cornebarrieu,TM,,"(43.645799703, 1.35128172323)",RD1,,Ouest,oui,Gestion CD31 transferee a TM en 2017,31150,Piste cyclable ou partagee,252,RC,piste cyclable,,,Point,"(1.35128172323, 43.645799703)",MultiLineString,"[(1.349912949594097, 43.64601343570303), (1.350339674348838, 43.64581467791201), (1.350432665522212, 43.6457852104448), (1.350537183991225, 43.64576814334737), (1.350631934486442, 43.64578978224401), (1.350662527649913, 43.64583073287934), (1.35071237255462, 43.64588982777145), (1.350820890919127, 43.64594564688073), (1.350884567876511, 43.64595566335318), (1.35102893312471, 43.64597110980971), (1.351169466705911, 43.64590326346567), (1.3512527541352601, 43.64583018982927), (1.351283310469569, 43.645794502326254), (1.3514037068632199, 43.64576243409968), (1.351598250373061, 43.64573763407092), (1.3527189063891, 43.64564897098437)]",,
reseau-cyclable-et-vert,03af900313a94ab1136e40671b3ce2c696ee28a1,2021-10-06 00:01:14.899+02:00,Pibrac,TM,,"(43.6224484157, 1.28001938438)",,,Ouest,oui,,31417,Reseau vert,183,RV,reseau vert,,,Point,"(1.28001938438, 43.6224484157)",MultiLineString,"[(1.279262144160461, 43.62298459648574), (1.279282557029419, 43.62278798748992), (1.279297696663718, 43.62274176821044), (1.279448490311804, 43.62261071557716), (1.279688000569243, 43.62247102762061), (1.279912217367787, 43.62238607453996), (1.2800309883019891, 43.62237204533552), (1.280102758703256, 43.622364198513296), (1.280366335087362, 43.62233638095038), (1.280674778660074, 43.622275866211574), (1.280806302245441, 43.62220329267932), (1.280888893297315, 43.622172840407664), (1.2809932196378981, 43.62216529701964)]",,
reseau-cyclable-et-vert,22c4ecfcfae1c8adf56e5699c0a3df2e8a8c2465,2021-10-06 00:01:14.899+02:00,Colomiers,TM,,"(43.6006988574, 1.34378526405)",,,Ouest,oui,,31149,Reseau vert,172,RV,reseau vert,,,Point,"(1.34378526405, 43.6006988574)",MultiLineString,"[(1.344738762956852, 43.60101920277728), (1.344564901795042, 43.6009404017173), (1.344400484123464, 43.600922998097886), (1.344115783547057, 43.60086786807052), (1.343952419163273, 43.600783841913454), (1.3437782725523921, 43.600660969791605), (1.343574356693588, 43.60058286186068), (1.343385792203559, 43.600517769833246), (1.343179981055073, 43.600471827206114), (1.342985302242607, 43.600451839759224), (1.342813453524033, 43.6004622730957)]",,
reseau-cyclable-et-vert,da39f5e1726b4dbe2ec858bb703e61f4d1c41652,2021-10-06 00:01:14.899+02:00,Saint-Orens de Gameville,TM,,"(43.5640422863, 1.5157686584899999)",,,Est,oui,,31506,Bande cyclable ou couloir bus,360,RC,bande cyclable,,,Point,"(1.5157686584899999, 43.5640422863)",MultiLineString,"[(1.517679554650206, 43.563219341880846), (1.51546649123134, 43.56416171102036), (1.515152230415558, 43.564307024361604), (1.514781746262195, 43.56447179544931), (1.514327692912407, 43.564658664437054), (1.513918535312536, 43.564892217407404), (1.513884355993945, 43.564917513590096)]",,
reseau-cyclable-et-vert,64852e06792d5102744724275da841c6685cbfaf,2021-10-06 00:01:14.899+02:00,Saint-Orens de Gameville,TM,,"(43.5410389076, 1.54566140501)",,,Est,oui,,31506,Piste cyclable ou partagee,371,RC,piste cyclable,,,Point,"(1.54566140501, 43.5410389076)",MultiLineString,"[(1.54384140226275, 43.54204534334923), (1.544740125021985, 43.54155398694689), (1.545485624959415, 43.54114197058136), (1.546407881147338, 43.540639412611384), (1.5465300521380492, 43.540547547455), (1.5467397862240921, 43.540423180237966), (1.547385592680949, 43.5400728973228), (1.547424373605807, 43.540040152091294), (1.547461930971304, 43.540004215425554)]",,
reseau-cyclable-et-vert,e2a81147a3c5c31366b39c3457931db15fa0f805,2021-10-06 00:01:14.899+02:00,Aussonne,TM,,"(43.6787377421, 1.3227936010399999)",,,Ouest,oui,,31032,Piste cyclable ou partagee,423,RC,piste cyclable,,,Point,"(1.3227936010399999, 43.6787377421)",MultiLineString,"[(1.322002263848887, 43.6769821278931), (1.32203330565928, 43.67714987236993), (1.32216471027382, 43.67739515258471), (1.32243596717759, 43.67777225220188), (1.322691698018706, 43.6781425885589), (1.322834089135757, 43.67843243387128), (1.322903154333984, 43.67858727226876), (1.322950951410389, 43.678689884079766), (1.32298189964051, 43.67878666666824), (1.322970668037681, 43.67883387428384), (1.322944149573818, 43.678860127976876), (1.322970236259029, 43.67893605369202), (1.323037650027221, 43.67895841648361), (1.323077277865782, 43.67900418605505), (1.32314976520762, 43.679188385481154), (1.323238183514506, 43.67943233376143), (1.323272284832776, 43.67957361369831), (1.323277792030943, 43.679709907977724), (1.32324955720978, 43.67983738444855), (1.3232142376802951, 43.67992127514034), (1.323107104536918, 43.68008873119734), (1.322993737659526, 43.680239100402886), (1.3229370808353451, 43.680351185058086), (1.322871213587719, 43.680467918264846), (1.322895199562708, 43.680514492867964)]",,
reseau-cyclable-et-vert,c41a1fb52f3646617324b2ad3add0195f5ffd9e6,2021-10-06 00:01:14.899+02:00,Balma,TM,,"(43.608725048, 1.4892511999)",,,Est,oui,,31044,Piste cyclable ou partagee,218,RC,piste cyclable,,,Point,"(1.4892511999, 43.608725048)",MultiLineString,"[(1.4903606879359081, 43.608907983967235), (1.4901789118843372, 43.60887161938155), (1.490050639196276, 43.60891891262813), (1.489994030515037, 43.60905473185421), (1.489807122860572, 43.60901264985185), (1.4894860847815812, 43.60888063084155), (1.4889568773319422, 43.60864487052264), (1.488322918562588, 43.60835912403039), (1.488109352704126, 43.608269535047576)]",,
reseau-cyclable-et-vert,a1006a2d133b809339585059cb37ff52ce6d4235,2021-10-06 00:01:14.899+02:00,Balma,TM,,"(43.6205556258, 1.5143960772799998)",,,Est,oui,,31044,Piste cyclable ou partagee,76,RC,piste cyclable,,,Point,"(1.5143960772799998, 43.6205556258)",MultiLineString,"[(1.5143779713457701, 43.620793214253176), (1.514274416840234, 43.620747049344956), (1.51422790061632, 43.62072021934302), (1.514211818473445, 43.62065860536371), (1.514214922521379, 43.620622674422975), (1.514308352712596, 43.62055239420625), (1.514703282852394, 43.62033954735688)]",,
reseau-cyclable-et-vert,d7a41c9a375f13d99f7e1f0cde294178c620b4ff,2021-10-06 00:01:14.899+02:00,Balma,TM,,"(43.6091769467, 1.50674382416)",,,Est,oui,,31044,Piste cyclable ou partagee,543,RC,piste cyclable,,,Point,"(1.50674382416, 43.6091769467)",MultiLineString,"[(1.50349413231406, 43.60979066104999), (1.5036270643311491, 43.609782178661646), (1.503866909815852, 43.609763128475606), (1.504043128537293, 43.60973225736303), (1.504150207376656, 43.609710338004945), (1.504432293894074, 43.60964996751849), (1.504549922629658, 43.60961866353441), (1.504634864222417, 43.60959658159567), (1.5048243031335011, 43.60955066836617), (1.504992879430038, 43.60950743956109), (1.505136444838742, 43.60948294838974), (1.505249820128792, 43.609476211551964), (1.505365976359839, 43.60945719733152), (1.505486019993167, 43.60943915507727), (1.5056140180236062, 43.6094107657557), (1.50620534154763, 43.60930440949799), (1.507218323747457, 43.609026107276506), (1.508062880811478, 43.608873346105646), (1.508874352265433, 43.608759124416494), (1.509337571002632, 43.608688714643165), (1.510008513082525, 43.60866144904356)]",,
reseau-cyclable-et-vert,4b7c4df0598bb391ca450def371f450ae106f4f7,2021-10-06 00:01:14.899+02:00,Colomiers,TM,,"(43.6015319205, 1.32456441725)",,,Ouest,oui,,31149,Piste cyclable ou partagee,432,RC,piste cyclable,,,Point,"(1.32456441725, 43.6015319205)",MultiLineString,"[(1.323411536476426, 43.5999445866495), (1.323397885662605, 43.60005894866458), (1.323358389129055, 43.60039163797542), (1.323464912739173, 43.60048247462143), (1.323357032564367, 43.60054868682911), (1.326143308143998, 43.602926643959705), (1.326171046698897, 43.60297987467328), (1.3261716998361521, 43.603018672714356)]",,
reseau-cyclable-et-vert,63dc7a3b147a8918c91a3e4309f3f53ca849c6d5,2021-10-06 00:01:14.899+02:00,Seilh,TM,,"(43.6900581178, 1.3619947801299999)",,,Ouest,oui,,31541,Reseau vert,272,RV,reseau vert,,,Point,"(1.3619947801299999, 43.6900581178)",MultiLineString,"[(1.360995609218431, 43.689311914961436), (1.361209748179547, 43.689373364038346), (1.3618553225957761, 43.68960220294138), (1.362043490807515, 43.68965680311064), (1.362115973259732, 43.68968959576961), (1.362152557427373, 43.68976465365579), (1.3621892668147622, 43.68983214602553), (1.362198126097541, 43.68992872664486), (1.362205799527848, 43.69001773041093), (1.362213205873117, 43.690122815574036), (1.362178578250708, 43.69032688325174), (1.362210892010988, 43.69066398408119), (1.362438538455157, 43.69085611451896), (1.362582714403411, 43.690969941778064), (1.362743947170223, 43.691077294430414)]",,
reseau-cyclable-et-vert,947ad2b2702d30c3a21b39e0654ee60eb979c313,2021-10-06 00:01:14.899+02:00,Quint-Fonsegrives,TM,,"(43.5901946376, 1.52460947956)",,,Est,oui,,31445,Reseau vert,59,RV,reseau vert,,,Point,"(1.52460947956, 43.5901946376)",MultiLineString,"[(1.525185908591813, 43.58993217616482), (1.524635014500285, 43.59024138964181)]","[(1.519281827036195, 43.59210264870643), (1.5192490975761102, 43.59211660414724)]",
reseau-cyclable-et-vert,826211d7940abc016797517b91cac92def7f768f,2021-10-06 00:01:14.899+02:00,Beauzelle,TM,,"(43.6658847, 1.3932750405599998)",,,Ouest,oui,,31056,Reseau vert,857,RV,reseau vert,,,Point,"(1.3932750405599998, 43.6658847)",MultiLineString,"[(1.388113430174426, 43.66607218842362), (1.38879850201277, 43.66610251931831), (1.38911960768709, 43.66607208826204), (1.3898030491122, 43.66604089971715), (1.390436193185568, 43.66591567397108), (1.3909063056498732, 43.66579460899385), (1.392025827189922, 43.665626741826486), (1.392402533806608, 43.66575414198903), (1.39305333356469, 43.665726447209856), (1.393602472518696, 43.665781161008645), (1.3943392651379511, 43.66583743382397), (1.3953845773559421, 43.66600033795857), (1.3960304067538432, 43.666123019138716), (1.396570507601631, 43.666007339532456), (1.39712994823488, 43.665987377861995), (1.397501688487436, 43.66588638309334), (1.397841177201281, 43.665681047568114), (1.398236098968582, 43.66551401234999), (1.398354661672683, 43.66551688682644)]",,
reseau-cyclable-et-vert,f87163b1a482cc3bf35ce639ba3c064d353f2317,2021-10-06 00:01:14.899+02:00,Cornebarrieu,TM,,"(43.6348073626, 1.30234422655)",,,Ouest,oui,,31150,Reseau vert,21,RV,reseau vert,,,Point,"(1.30234422655, 43.6348073626)",MultiLineString,"[(1.302466592201761, 43.63477120351526), (1.302224357674419, 43.63484279192844), (1.302221755397514, 43.63484276813042)]",,
reseau-cyclable-et-vert,350bcfab4d433290b3a5c42600df970032ae0bf2,2021-10-06 00:01:14.899+02:00,Pibrac,TM,,"(43.6204251109, 1.27282999528)",,,Ouest,oui,,31417,Reseau vert,196,RV,reseau vert,,,Point,"(1.27282999528, 43.6204251109)",MultiLineString,"[(1.272860661939645, 43.621304831400984), (1.27282322462529, 43.62084748839236), (1.27279502976347, 43.62038266350784), (1.272875039784714, 43.61954607334255)]",,
reseau-cyclable-et-vert,6b052acdb9a3e8a0ac02995ddb19404d769b1bab,2021-10-06 00:01:14.899+02:00,Toulouse,TM,,"(43.5901425307, 1.36728464424)",,,Sud,oui,,31555,Reseau vert,7,RV,reseau vert,,,Point,"(1.36728464424, 43.5901425307)",MultiLineString,"[(1.367273740878979, 43.59017271439717), (1.367295547599206, 43.590112347097275)]",,
reseau-cyclable-et-vert,6bf7309c4bc9066d929ddf9436ef2802196892cc,2021-10-06 00:01:14.899+02:00,Toulouse,TM,,"(43.6453606322, 1.4706984270199999)",,BERGES HERS,Nord,oui,,31555,piste cyclable ou partagee,168,RC,voie verte,,,Point,"(1.4706984270199999, 43.6453606322)",MultiLineString,"[(1.471402485353787, 43.64480198918758), (1.471271216277024, 43.644979424427675), (1.47109820347361, 43.64516635599272), (1.4708520157102392, 43.645328876560846), (1.4705132361159832, 43.645505241981475), (1.470263941700493, 43.64560743816986), (1.470099884251404, 43.64565543391544), (1.4699906318199831, 43.645747829226515), (1.46990207096382, 43.64579404338645)]",,
reseau-cyclable-et-vert,21dd8392efc5e2e1d772a63bc134035e2a9946df,2021-10-06 00:01:14.899+02:00,Balma,TM,,"(43.6118460581, 1.48548488172)",,,Est,oui,,31044,piste cyclable ou partagee,21,RC,passerelle,,,Point,"(1.48548488172, 43.6118460581)",MultiLineString,"[(1.485515472700104, 43.611755459631155), (1.4854542907459711, 43.61193665647167)]",,
reseau-cyclable-et-vert,f87fcc4fa6c735e1ce383b24c1a637a3ec448a62,2021-10-06 00:01:14.899+02:00,Quint-Fonsegrives,TM,,"(43.5864539161, 1.5294332769799999)",,,Est,oui,,31445,Reseau vert,316,RV,reseau vert,,,Point,"(1.5294332769799999, 43.5864539161)",MultiLineString,"[(1.5286442219189231, 43.585422192709935), (1.528678861108757, 43.58545933770559), (1.528700171898702, 43.58552004111112), (1.528799678305434, 43.58557278822628), (1.528947313465667, 43.58562777194073), (1.529374839393246, 43.58567907453222), (1.529274851047718, 43.58585433961561), (1.529289718372375, 43.58610232816581), (1.529393029238846, 43.58635567689968), (1.529414659247517, 43.586392729914614), (1.529444180308261, 43.58642321628215), (1.529511301691442, 43.58656088286283), (1.529565469677789, 43.586694670247574), (1.5295910812054352, 43.58682163243979), (1.529684833659042, 43.5872045328372), (1.529776077733647, 43.58738778377507), (1.5301674114052881, 43.58771036067746)]",,
reseau-cyclable-et-vert,631c02ac2a031046a874e2ff16c79e2af476d390,2021-10-06 00:01:14.899+02:00,Launaguet,TM,,"(43.6827566695, 1.4576693083599999)",,,Nord,oui,,31282,Reseau vert,207,RV,reseau vert,,,Point,"(1.4576693083599999, 43.6827566695)",MultiLineString,"[(1.4563910770576831, 43.68275778490884), (1.456785825456886, 43.68279814049778), (1.4578579481397171, 43.682764826979195), (1.458947716347137, 43.68268433184981)]",,
reseau-cyclable-et-vert,b8d74af858efa3215a420b22cf5f0d5bde75bb75,2021-10-06 00:01:14.899+02:00,Fonbeauzard,TM,,"(43.6796787596, 1.43492305205)",,BERGES HERS,Nord,oui,,31186,Reseau vert,246,RV,reseau vert,,,Point,"(1.43492305205, 43.6796787596)",MultiLineString,"[(1.433958917815823, 43.680545990688906), (1.434130553699777, 43.680270300599176), (1.434428842963875, 43.68003478593825), (1.434876197588539, 43.679675976952005), (1.4357363880491611, 43.67908486396409), (1.4359853943747931, 43.67891086226453)]",,
reseau-cyclable-et-vert,db55cae24c3b26cf1d8889b7d7ccc0d5ad5a640f,2021-10-06 00:01:14.899+02:00,Mondonville,TM,,"(43.6505823082, 1.2855603546199998)",,,Ouest,oui,,31351,Reseau vert,4,RV,reseau vert,,,Point,"(1.2855603546199998, 43.6505823082)",MultiLineString,"[(1.285578166300444, 43.65056970038772), (1.2855425429444711, 43.65059491605762)]",,
reseau-cyclable-et-vert,a5a8a85e6164fb6f0c86c135c58e34ae5aae0b96,2021-10-06 00:01:14.899+02:00,Cugnaux,TM,,"(43.5318798897, 1.35024200916)",,,Sud,oui,,31157,Reseau vert,608,RV,reseau vert,,,Point,"(1.35024200916, 43.5318798897)",MultiLineString,"[(1.347678577688973, 43.53066034802577), (1.347759306739601, 43.53073296022948), (1.347762612774172, 43.53076894302414), (1.347786778084957, 43.530801322535225), (1.347867819685245, 43.53085501529395), (1.348034550545665, 43.53099555593308), (1.348383475752997, 43.53128528605059), (1.348657948867661, 43.531516649307896), (1.348865753259368, 43.53168971617426), (1.3492265207647671, 43.53197197857615), (1.349247169872352, 43.531981618695916), (1.349278311934802, 43.53198567587567), (1.349305725609186, 43.53197929234502), (1.350323037633107, 43.53140440017984), (1.350374009381914, 43.531388759666804), (1.350414016765788, 43.53140708476493), (1.351129054014532, 43.53197154000005), (1.351157539499843, 43.5319793578974), (1.3511992082750761, 43.53197593595162), (1.351264713000502, 43.53194623140928), (1.351299912017837, 43.53194086066488), (1.351334707328893, 43.531960086900845), (1.3527383069937091, 43.533357454042275)]",,
